Var1,C6H,C6R,C6K,C32H,C32R,C32K,CellType,Size,Polydispersity,Uptake,ACTN1,ACTN2,ACTN3,ACTN4,AGRIN,BDNF,CAV1,CAV2,CAV3,CD44,CFL2,COL4A1,COL6A1,COL6A2,COL9A2,CSF1,EGFR,ETS1,FGF1,FGF18,FGF6,FGF9,FGFR2,FLNA,FSCN1,FZD2,GNAI2,GNG12,IL7R,ITGA3,ITGA5,ITGA6,ITGB1,ITGB6,ITGB8,MET,MSN,MYH9,MYLK,NGF,NOTCH2,NOTCH3,OSMR,PDGFC,PLAU,RRAS,RRAS2,SDC4,TGFB1,THBS1,VEGFC,VIM,ZYX
8,60,0,40,0,0,0,HDF,603,0.1175,6,2.22223950846098,-6.26806169423416,-2.23503448222785,0.250031029507408,-0.0133186450391946,-2.65824840858849,2.88804860837372,-1.51575855859734,-2.24827126724762,2.37114285731208,-0.560069502054017,-3.22020117501527,2.77650967624139,0.133049944017144,-4.68155101924581,-4.99260031601322,-3.04953553338169,-4.04778716306582,-5.96008466649367,-5.47781031541422,-6.11943131412261,-6.26428884386356,-6.21482095340224,1.05835884472039,-2.91345046194826,1.15096308210729,0.0110206147536954,-2.18535133031345,1.52310879478548,0.28808058841615,0.244859256620273,-1.12434258451182,0.0360331135122533,-6.21387319179966,-5.92735813453598,-1.77490100012818,-3.91640307954614,1.6132094384901,-0.85618092548903,-4.72778920002657,-2.01010511596968,-5.90994397441152,-2.7495582590394,-2.6733891679568,-2.56779488270291,1.84317728081603,-0.301295610648516,-0.183477112426694,-1.09289956556787,-3.48090073540525,1.04837324249552,6.10675613492823,2.13750389521967
9,20,0,80,0,0,0,HDF,694,0.0219,1.5,2.22223950846098,-6.26806169423416,-2.23503448222785,0.250031029507408,-0.0133186450391946,-2.65824840858849,2.88804860837372,-1.51575855859734,-2.24827126724762,2.37114285731208,-0.560069502054017,-3.22020117501527,2.77650967624139,0.133049944017144,-4.68155101924581,-4.99260031601322,-3.04953553338169,-4.04778716306582,-5.96008466649367,-5.47781031541422,-6.11943131412261,-6.26428884386356,-6.21482095340224,1.05835884472039,-2.91345046194826,1.15096308210729,0.0110206147536954,-2.18535133031345,1.52310879478548,0.28808058841615,0.244859256620273,-1.12434258451182,0.0360331135122533,-6.21387319179966,-5.92735813453598,-1.77490100012818,-3.91640307954614,1.6132094384901,-0.85618092548903,-4.72778920002657,-2.01010511596968,-5.90994397441152,-2.7495582590394,-2.6733891679568,-2.56779488270291,1.84317728081603,-0.301295610648516,-0.183477112426694,-1.09289956556787,-3.48090073540525,1.04837324249552,6.10675613492823,2.13750389521967
10,100,0,0,0,0,0,HDF,280,0.131,1,2.22223950846098,-6.26806169423416,-2.23503448222785,0.250031029507408,-0.0133186450391946,-2.65824840858849,2.88804860837372,-1.51575855859734,-2.24827126724762,2.37114285731208,-0.560069502054017,-3.22020117501527,2.77650967624139,0.133049944017144,-4.68155101924581,-4.99260031601322,-3.04953553338169,-4.04778716306582,-5.96008466649367,-5.47781031541422,-6.11943131412261,-6.26428884386356,-6.21482095340224,1.05835884472039,-2.91345046194826,1.15096308210729,0.0110206147536954,-2.18535133031345,1.52310879478548,0.28808058841615,0.244859256620273,-1.12434258451182,0.0360331135122533,-6.21387319179966,-5.92735813453598,-1.77490100012818,-3.91640307954614,1.6132094384901,-0.85618092548903,-4.72778920002657,-2.01010511596968,-5.90994397441152,-2.7495582590394,-2.6733891679568,-2.56779488270291,1.84317728081603,-0.301295610648516,-0.183477112426694,-1.09289956556787,-3.48090073540525,1.04837324249552,6.10675613492823,2.13750389521967
11,0,100,0,0,0,0,HDF,102,0.04305,56,2.22223950846098,-6.26806169423416,-2.23503448222785,0.250031029507408,-0.0133186450391946,-2.65824840858849,2.88804860837372,-1.51575855859734,-2.24827126724762,2.37114285731208,-0.560069502054017,-3.22020117501527,2.77650967624139,0.133049944017144,-4.68155101924581,-4.99260031601322,-3.04953553338169,-4.04778716306582,-5.96008466649367,-5.47781031541422,-6.11943131412261,-6.26428884386356,-6.21482095340224,1.05835884472039,-2.91345046194826,1.15096308210729,0.0110206147536954,-2.18535133031345,1.52310879478548,0.28808058841615,0.244859256620273,-1.12434258451182,0.0360331135122533,-6.21387319179966,-5.92735813453598,-1.77490100012818,-3.91640307954614,1.6132094384901,-0.85618092548903,-4.72778920002657,-2.01010511596968,-5.90994397441152,-2.7495582590394,-2.6733891679568,-2.56779488270291,1.84317728081603,-0.301295610648516,-0.183477112426694,-1.09289956556787,-3.48090073540525,1.04837324249552,6.10675613492823,2.13750389521967
12,0,0,100,0,0,0,HDF,651.5,0.0748,8.25,2.22223950846098,-6.26806169423416,-2.23503448222785,0.250031029507408,-0.0133186450391946,-2.65824840858849,2.88804860837372,-1.51575855859734,-2.24827126724762,2.37114285731208,-0.560069502054017,-3.22020117501527,2.77650967624139,0.133049944017144,-4.68155101924581,-4.99260031601322,-3.04953553338169,-4.04778716306582,-5.96008466649367,-5.47781031541422,-6.11943131412261,-6.26428884386356,-6.21482095340224,1.05835884472039,-2.91345046194826,1.15096308210729,0.0110206147536954,-2.18535133031345,1.52310879478548,0.28808058841615,0.244859256620273,-1.12434258451182,0.0360331135122533,-6.21387319179966,-5.92735813453598,-1.77490100012818,-3.91640307954614,1.6132094384901,-0.85618092548903,-4.72778920002657,-2.01010511596968,-5.90994397441152,-2.7495582590394,-2.6733891679568,-2.56779488270291,1.84317728081603,-0.301295610648516,-0.183477112426694,-1.09289956556787,-3.48090073540525,1.04837324249552,6.10675613492823,2.13750389521967
13,0,0,0,20,80,0,HDF,578.5,0.11765,34.25,2.22223950846098,-6.26806169423416,-2.23503448222785,0.250031029507408,-0.0133186450391946,-2.65824840858849,2.88804860837372,-1.51575855859734,-2.24827126724762,2.37114285731208,-0.560069502054017,-3.22020117501527,2.77650967624139,0.133049944017144,-4.68155101924581,-4.99260031601322,-3.04953553338169,-4.04778716306582,-5.96008466649367,-5.47781031541422,-6.11943131412261,-6.26428884386356,-6.21482095340224,1.05835884472039,-2.91345046194826,1.15096308210729,0.0110206147536954,-2.18535133031345,1.52310879478548,0.28808058841615,0.244859256620273,-1.12434258451182,0.0360331135122533,-6.21387319179966,-5.92735813453598,-1.77490100012818,-3.91640307954614,1.6132094384901,-0.85618092548903,-4.72778920002657,-2.01010511596968,-5.90994397441152,-2.7495582590394,-2.6733891679568,-2.56779488270291,1.84317728081603,-0.301295610648516,-0.183477112426694,-1.09289956556787,-3.48090073540525,1.04837324249552,6.10675613492823,2.13750389521967
14,0,0,0,40,60,0,HDF,548.5,0.0229,56.75,2.22223950846098,-6.26806169423416,-2.23503448222785,0.250031029507408,-0.0133186450391946,-2.65824840858849,2.88804860837372,-1.51575855859734,-2.24827126724762,2.37114285731208,-0.560069502054017,-3.22020117501527,2.77650967624139,0.133049944017144,-4.68155101924581,-4.99260031601322,-3.04953553338169,-4.04778716306582,-5.96008466649367,-5.47781031541422,-6.11943131412261,-6.26428884386356,-6.21482095340224,1.05835884472039,-2.91345046194826,1.15096308210729,0.0110206147536954,-2.18535133031345,1.52310879478548,0.28808058841615,0.244859256620273,-1.12434258451182,0.0360331135122533,-6.21387319179966,-5.92735813453598,-1.77490100012818,-3.91640307954614,1.6132094384901,-0.85618092548903,-4.72778920002657,-2.01010511596968,-5.90994397441152,-2.7495582590394,-2.6733891679568,-2.56779488270291,1.84317728081603,-0.301295610648516,-0.183477112426694,-1.09289956556787,-3.48090073540525,1.04837324249552,6.10675613492823,2.13750389521967
15,0,0,0,80,20,0,HDF,409.5,0.138,2.5,2.22223950846098,-6.26806169423416,-2.23503448222785,0.250031029507408,-0.0133186450391946,-2.65824840858849,2.88804860837372,-1.51575855859734,-2.24827126724762,2.37114285731208,-0.560069502054017,-3.22020117501527,2.77650967624139,0.133049944017144,-4.68155101924581,-4.99260031601322,-3.04953553338169,-4.04778716306582,-5.96008466649367,-5.47781031541422,-6.11943131412261,-6.26428884386356,-6.21482095340224,1.05835884472039,-2.91345046194826,1.15096308210729,0.0110206147536954,-2.18535133031345,1.52310879478548,0.28808058841615,0.244859256620273,-1.12434258451182,0.0360331135122533,-6.21387319179966,-5.92735813453598,-1.77490100012818,-3.91640307954614,1.6132094384901,-0.85618092548903,-4.72778920002657,-2.01010511596968,-5.90994397441152,-2.7495582590394,-2.6733891679568,-2.56779488270291,1.84317728081603,-0.301295610648516,-0.183477112426694,-1.09289956556787,-3.48090073540525,1.04837324249552,6.10675613492823,2.13750389521967
16,0,0,0,0,80,20,HDF,225,0.09275,36.5,2.22223950846098,-6.26806169423416,-2.23503448222785,0.250031029507408,-0.0133186450391946,-2.65824840858849,2.88804860837372,-1.51575855859734,-2.24827126724762,2.37114285731208,-0.560069502054017,-3.22020117501527,2.77650967624139,0.133049944017144,-4.68155101924581,-4.99260031601322,-3.04953553338169,-4.04778716306582,-5.96008466649367,-5.47781031541422,-6.11943131412261,-6.26428884386356,-6.21482095340224,1.05835884472039,-2.91345046194826,1.15096308210729,0.0110206147536954,-2.18535133031345,1.52310879478548,0.28808058841615,0.244859256620273,-1.12434258451182,0.0360331135122533,-6.21387319179966,-5.92735813453598,-1.77490100012818,-3.91640307954614,1.6132094384901,-0.85618092548903,-4.72778920002657,-2.01010511596968,-5.90994397441152,-2.7495582590394,-2.6733891679568,-2.56779488270291,1.84317728081603,-0.301295610648516,-0.183477112426694,-1.09289956556787,-3.48090073540525,1.04837324249552,6.10675613492823,2.13750389521967
17,0,0,0,0,60,40,HDF,173.5,0.66,55.75,2.22223950846098,-6.26806169423416,-2.23503448222785,0.250031029507408,-0.0133186450391946,-2.65824840858849,2.88804860837372,-1.51575855859734,-2.24827126724762,2.37114285731208,-0.560069502054017,-3.22020117501527,2.77650967624139,0.133049944017144,-4.68155101924581,-4.99260031601322,-3.04953553338169,-4.04778716306582,-5.96008466649367,-5.47781031541422,-6.11943131412261,-6.26428884386356,-6.21482095340224,1.05835884472039,-2.91345046194826,1.15096308210729,0.0110206147536954,-2.18535133031345,1.52310879478548,0.28808058841615,0.244859256620273,-1.12434258451182,0.0360331135122533,-6.21387319179966,-5.92735813453598,-1.77490100012818,-3.91640307954614,1.6132094384901,-0.85618092548903,-4.72778920002657,-2.01010511596968,-5.90994397441152,-2.7495582590394,-2.6733891679568,-2.56779488270291,1.84317728081603,-0.301295610648516,-0.183477112426694,-1.09289956556787,-3.48090073540525,1.04837324249552,6.10675613492823,2.13750389521967
18,0,0,0,0,20,80,HDF,100.6,0.683,50.75,2.22223950846098,-6.26806169423416,-2.23503448222785,0.250031029507408,-0.0133186450391946,-2.65824840858849,2.88804860837372,-1.51575855859734,-2.24827126724762,2.37114285731208,-0.560069502054017,-3.22020117501527,2.77650967624139,0.133049944017144,-4.68155101924581,-4.99260031601322,-3.04953553338169,-4.04778716306582,-5.96008466649367,-5.47781031541422,-6.11943131412261,-6.26428884386356,-6.21482095340224,1.05835884472039,-2.91345046194826,1.15096308210729,0.0110206147536954,-2.18535133031345,1.52310879478548,0.28808058841615,0.244859256620273,-1.12434258451182,0.0360331135122533,-6.21387319179966,-5.92735813453598,-1.77490100012818,-3.91640307954614,1.6132094384901,-0.85618092548903,-4.72778920002657,-2.01010511596968,-5.90994397441152,-2.7495582590394,-2.6733891679568,-2.56779488270291,1.84317728081603,-0.301295610648516,-0.183477112426694,-1.09289956556787,-3.48090073540525,1.04837324249552,6.10675613492823,2.13750389521967
19,0,0,0,80,0,20,HDF,385.5,0.0985,1.5,2.22223950846098,-6.26806169423416,-2.23503448222785,0.250031029507408,-0.0133186450391946,-2.65824840858849,2.88804860837372,-1.51575855859734,-2.24827126724762,2.37114285731208,-0.560069502054017,-3.22020117501527,2.77650967624139,0.133049944017144,-4.68155101924581,-4.99260031601322,-3.04953553338169,-4.04778716306582,-5.96008466649367,-5.47781031541422,-6.11943131412261,-6.26428884386356,-6.21482095340224,1.05835884472039,-2.91345046194826,1.15096308210729,0.0110206147536954,-2.18535133031345,1.52310879478548,0.28808058841615,0.244859256620273,-1.12434258451182,0.0360331135122533,-6.21387319179966,-5.92735813453598,-1.77490100012818,-3.91640307954614,1.6132094384901,-0.85618092548903,-4.72778920002657,-2.01010511596968,-5.90994397441152,-2.7495582590394,-2.6733891679568,-2.56779488270291,1.84317728081603,-0.301295610648516,-0.183477112426694,-1.09289956556787,-3.48090073540525,1.04837324249552,6.10675613492823,2.13750389521967
20,0,0,0,60,0,40,HDF,151,0.0648,2.5,2.22223950846098,-6.26806169423416,-2.23503448222785,0.250031029507408,-0.0133186450391946,-2.65824840858849,2.88804860837372,-1.51575855859734,-2.24827126724762,2.37114285731208,-0.560069502054017,-3.22020117501527,2.77650967624139,0.133049944017144,-4.68155101924581,-4.99260031601322,-3.04953553338169,-4.04778716306582,-5.96008466649367,-5.47781031541422,-6.11943131412261,-6.26428884386356,-6.21482095340224,1.05835884472039,-2.91345046194826,1.15096308210729,0.0110206147536954,-2.18535133031345,1.52310879478548,0.28808058841615,0.244859256620273,-1.12434258451182,0.0360331135122533,-6.21387319179966,-5.92735813453598,-1.77490100012818,-3.91640307954614,1.6132094384901,-0.85618092548903,-4.72778920002657,-2.01010511596968,-5.90994397441152,-2.7495582590394,-2.6733891679568,-2.56779488270291,1.84317728081603,-0.301295610648516,-0.183477112426694,-1.09289956556787,-3.48090073540525,1.04837324249552,6.10675613492823,2.13750389521967
21,0,0,0,20,0,80,HDF,80.35,0.7365,40.5,2.22223950846098,-6.26806169423416,-2.23503448222785,0.250031029507408,-0.0133186450391946,-2.65824840858849,2.88804860837372,-1.51575855859734,-2.24827126724762,2.37114285731208,-0.560069502054017,-3.22020117501527,2.77650967624139,0.133049944017144,-4.68155101924581,-4.99260031601322,-3.04953553338169,-4.04778716306582,-5.96008466649367,-5.47781031541422,-6.11943131412261,-6.26428884386356,-6.21482095340224,1.05835884472039,-2.91345046194826,1.15096308210729,0.0110206147536954,-2.18535133031345,1.52310879478548,0.28808058841615,0.244859256620273,-1.12434258451182,0.0360331135122533,-6.21387319179966,-5.92735813453598,-1.77490100012818,-3.91640307954614,1.6132094384901,-0.85618092548903,-4.72778920002657,-2.01010511596968,-5.90994397441152,-2.7495582590394,-2.6733891679568,-2.56779488270291,1.84317728081603,-0.301295610648516,-0.183477112426694,-1.09289956556787,-3.48090073540525,1.04837324249552,6.10675613492823,2.13750389521967
22,0,0,0,100,0,0,HDF,261,0.3845,3.25,2.22223950846098,-6.26806169423416,-2.23503448222785,0.250031029507408,-0.0133186450391946,-2.65824840858849,2.88804860837372,-1.51575855859734,-2.24827126724762,2.37114285731208,-0.560069502054017,-3.22020117501527,2.77650967624139,0.133049944017144,-4.68155101924581,-4.99260031601322,-3.04953553338169,-4.04778716306582,-5.96008466649367,-5.47781031541422,-6.11943131412261,-6.26428884386356,-6.21482095340224,1.05835884472039,-2.91345046194826,1.15096308210729,0.0110206147536954,-2.18535133031345,1.52310879478548,0.28808058841615,0.244859256620273,-1.12434258451182,0.0360331135122533,-6.21387319179966,-5.92735813453598,-1.77490100012818,-3.91640307954614,1.6132094384901,-0.85618092548903,-4.72778920002657,-2.01010511596968,-5.90994397441152,-2.7495582590394,-2.6733891679568,-2.56779488270291,1.84317728081603,-0.301295610648516,-0.183477112426694,-1.09289956556787,-3.48090073540525,1.04837324249552,6.10675613492823,2.13750389521967
23,0,0,0,0,100,0,HDF,81.8,0.186,66.75,2.22223950846098,-6.26806169423416,-2.23503448222785,0.250031029507408,-0.0133186450391946,-2.65824840858849,2.88804860837372,-1.51575855859734,-2.24827126724762,2.37114285731208,-0.560069502054017,-3.22020117501527,2.77650967624139,0.133049944017144,-4.68155101924581,-4.99260031601322,-3.04953553338169,-4.04778716306582,-5.96008466649367,-5.47781031541422,-6.11943131412261,-6.26428884386356,-6.21482095340224,1.05835884472039,-2.91345046194826,1.15096308210729,0.0110206147536954,-2.18535133031345,1.52310879478548,0.28808058841615,0.244859256620273,-1.12434258451182,0.0360331135122533,-6.21387319179966,-5.92735813453598,-1.77490100012818,-3.91640307954614,1.6132094384901,-0.85618092548903,-4.72778920002657,-2.01010511596968,-5.90994397441152,-2.7495582590394,-2.6733891679568,-2.56779488270291,1.84317728081603,-0.301295610648516,-0.183477112426694,-1.09289956556787,-3.48090073540525,1.04837324249552,6.10675613492823,2.13750389521967
24,0,0,0,0,0,100,HDF,71.2,0.5145,58.25,2.22223950846098,-6.26806169423416,-2.23503448222785,0.250031029507408,-0.0133186450391946,-2.65824840858849,2.88804860837372,-1.51575855859734,-2.24827126724762,2.37114285731208,-0.560069502054017,-3.22020117501527,2.77650967624139,0.133049944017144,-4.68155101924581,-4.99260031601322,-3.04953553338169,-4.04778716306582,-5.96008466649367,-5.47781031541422,-6.11943131412261,-6.26428884386356,-6.21482095340224,1.05835884472039,-2.91345046194826,1.15096308210729,0.0110206147536954,-2.18535133031345,1.52310879478548,0.28808058841615,0.244859256620273,-1.12434258451182,0.0360331135122533,-6.21387319179966,-5.92735813453598,-1.77490100012818,-3.91640307954614,1.6132094384901,-0.85618092548903,-4.72778920002657,-2.01010511596968,-5.90994397441152,-2.7495582590394,-2.6733891679568,-2.56779488270291,1.84317728081603,-0.301295610648516,-0.183477112426694,-1.09289956556787,-3.48090073540525,1.04837324249552,6.10675613492823,2.13750389521967
25,20,0,0,0,80,0,HDF,70.4,0.2265,2.25,2.22223950846098,-6.26806169423416,-2.23503448222785,0.250031029507408,-0.0133186450391946,-2.65824840858849,2.88804860837372,-1.51575855859734,-2.24827126724762,2.37114285731208,-0.560069502054017,-3.22020117501527,2.77650967624139,0.133049944017144,-4.68155101924581,-4.99260031601322,-3.04953553338169,-4.04778716306582,-5.96008466649367,-5.47781031541422,-6.11943131412261,-6.26428884386356,-6.21482095340224,1.05835884472039,-2.91345046194826,1.15096308210729,0.0110206147536954,-2.18535133031345,1.52310879478548,0.28808058841615,0.244859256620273,-1.12434258451182,0.0360331135122533,-6.21387319179966,-5.92735813453598,-1.77490100012818,-3.91640307954614,1.6132094384901,-0.85618092548903,-4.72778920002657,-2.01010511596968,-5.90994397441152,-2.7495582590394,-2.6733891679568,-2.56779488270291,1.84317728081603,-0.301295610648516,-0.183477112426694,-1.09289956556787,-3.48090073540525,1.04837324249552,6.10675613492823,2.13750389521967
26,40,0,0,0,60,0,HDF,421.5,0.0458,43.35,2.22223950846098,-6.26806169423416,-2.23503448222785,0.250031029507408,-0.0133186450391946,-2.65824840858849,2.88804860837372,-1.51575855859734,-2.24827126724762,2.37114285731208,-0.560069502054017,-3.22020117501527,2.77650967624139,0.133049944017144,-4.68155101924581,-4.99260031601322,-3.04953553338169,-4.04778716306582,-5.96008466649367,-5.47781031541422,-6.11943131412261,-6.26428884386356,-6.21482095340224,1.05835884472039,-2.91345046194826,1.15096308210729,0.0110206147536954,-2.18535133031345,1.52310879478548,0.28808058841615,0.244859256620273,-1.12434258451182,0.0360331135122533,-6.21387319179966,-5.92735813453598,-1.77490100012818,-3.91640307954614,1.6132094384901,-0.85618092548903,-4.72778920002657,-2.01010511596968,-5.90994397441152,-2.7495582590394,-2.6733891679568,-2.56779488270291,1.84317728081603,-0.301295610648516,-0.183477112426694,-1.09289956556787,-3.48090073540525,1.04837324249552,6.10675613492823,2.13750389521967
27,60,0,0,0,40,0,HDF,403,0.0819,6.5,2.22223950846098,-6.26806169423416,-2.23503448222785,0.250031029507408,-0.0133186450391946,-2.65824840858849,2.88804860837372,-1.51575855859734,-2.24827126724762,2.37114285731208,-0.560069502054017,-3.22020117501527,2.77650967624139,0.133049944017144,-4.68155101924581,-4.99260031601322,-3.04953553338169,-4.04778716306582,-5.96008466649367,-5.47781031541422,-6.11943131412261,-6.26428884386356,-6.21482095340224,1.05835884472039,-2.91345046194826,1.15096308210729,0.0110206147536954,-2.18535133031345,1.52310879478548,0.28808058841615,0.244859256620273,-1.12434258451182,0.0360331135122533,-6.21387319179966,-5.92735813453598,-1.77490100012818,-3.91640307954614,1.6132094384901,-0.85618092548903,-4.72778920002657,-2.01010511596968,-5.90994397441152,-2.7495582590394,-2.6733891679568,-2.56779488270291,1.84317728081603,-0.301295610648516,-0.183477112426694,-1.09289956556787,-3.48090073540525,1.04837324249552,6.10675613492823,2.13750389521967
28,80,0,0,0,20,0,HDF,392,0.0363,4.25,2.22223950846098,-6.26806169423416,-2.23503448222785,0.250031029507408,-0.0133186450391946,-2.65824840858849,2.88804860837372,-1.51575855859734,-2.24827126724762,2.37114285731208,-0.560069502054017,-3.22020117501527,2.77650967624139,0.133049944017144,-4.68155101924581,-4.99260031601322,-3.04953553338169,-4.04778716306582,-5.96008466649367,-5.47781031541422,-6.11943131412261,-6.26428884386356,-6.21482095340224,1.05835884472039,-2.91345046194826,1.15096308210729,0.0110206147536954,-2.18535133031345,1.52310879478548,0.28808058841615,0.244859256620273,-1.12434258451182,0.0360331135122533,-6.21387319179966,-5.92735813453598,-1.77490100012818,-3.91640307954614,1.6132094384901,-0.85618092548903,-4.72778920002657,-2.01010511596968,-5.90994397441152,-2.7495582590394,-2.6733891679568,-2.56779488270291,1.84317728081603,-0.301295610648516,-0.183477112426694,-1.09289956556787,-3.48090073540525,1.04837324249552,6.10675613492823,2.13750389521967
29,0,20,0,0,80,0,HDF,71.25,0.233,48,2.22223950846098,-6.26806169423416,-2.23503448222785,0.250031029507408,-0.0133186450391946,-2.65824840858849,2.88804860837372,-1.51575855859734,-2.24827126724762,2.37114285731208,-0.560069502054017,-3.22020117501527,2.77650967624139,0.133049944017144,-4.68155101924581,-4.99260031601322,-3.04953553338169,-4.04778716306582,-5.96008466649367,-5.47781031541422,-6.11943131412261,-6.26428884386356,-6.21482095340224,1.05835884472039,-2.91345046194826,1.15096308210729,0.0110206147536954,-2.18535133031345,1.52310879478548,0.28808058841615,0.244859256620273,-1.12434258451182,0.0360331135122533,-6.21387319179966,-5.92735813453598,-1.77490100012818,-3.91640307954614,1.6132094384901,-0.85618092548903,-4.72778920002657,-2.01010511596968,-5.90994397441152,-2.7495582590394,-2.6733891679568,-2.56779488270291,1.84317728081603,-0.301295610648516,-0.183477112426694,-1.09289956556787,-3.48090073540525,1.04837324249552,6.10675613492823,2.13750389521967
30,0,40,0,0,60,0,HDF,223,0.02011,50.5,2.22223950846098,-6.26806169423416,-2.23503448222785,0.250031029507408,-0.0133186450391946,-2.65824840858849,2.88804860837372,-1.51575855859734,-2.24827126724762,2.37114285731208,-0.560069502054017,-3.22020117501527,2.77650967624139,0.133049944017144,-4.68155101924581,-4.99260031601322,-3.04953553338169,-4.04778716306582,-5.96008466649367,-5.47781031541422,-6.11943131412261,-6.26428884386356,-6.21482095340224,1.05835884472039,-2.91345046194826,1.15096308210729,0.0110206147536954,-2.18535133031345,1.52310879478548,0.28808058841615,0.244859256620273,-1.12434258451182,0.0360331135122533,-6.21387319179966,-5.92735813453598,-1.77490100012818,-3.91640307954614,1.6132094384901,-0.85618092548903,-4.72778920002657,-2.01010511596968,-5.90994397441152,-2.7495582590394,-2.6733891679568,-2.56779488270291,1.84317728081603,-0.301295610648516,-0.183477112426694,-1.09289956556787,-3.48090073540525,1.04837324249552,6.10675613492823,2.13750389521967
31,0,60,0,0,40,0,HDF,87.9,0.08705,43.75,2.22223950846098,-6.26806169423416,-2.23503448222785,0.250031029507408,-0.0133186450391946,-2.65824840858849,2.88804860837372,-1.51575855859734,-2.24827126724762,2.37114285731208,-0.560069502054017,-3.22020117501527,2.77650967624139,0.133049944017144,-4.68155101924581,-4.99260031601322,-3.04953553338169,-4.04778716306582,-5.96008466649367,-5.47781031541422,-6.11943131412261,-6.26428884386356,-6.21482095340224,1.05835884472039,-2.91345046194826,1.15096308210729,0.0110206147536954,-2.18535133031345,1.52310879478548,0.28808058841615,0.244859256620273,-1.12434258451182,0.0360331135122533,-6.21387319179966,-5.92735813453598,-1.77490100012818,-3.91640307954614,1.6132094384901,-0.85618092548903,-4.72778920002657,-2.01010511596968,-5.90994397441152,-2.7495582590394,-2.6733891679568,-2.56779488270291,1.84317728081603,-0.301295610648516,-0.183477112426694,-1.09289956556787,-3.48090073540525,1.04837324249552,6.10675613492823,2.13750389521967
32,0,80,0,0,20,0,HDF,108.5,0.0549,29,2.22223950846098,-6.26806169423416,-2.23503448222785,0.250031029507408,-0.0133186450391946,-2.65824840858849,2.88804860837372,-1.51575855859734,-2.24827126724762,2.37114285731208,-0.560069502054017,-3.22020117501527,2.77650967624139,0.133049944017144,-4.68155101924581,-4.99260031601322,-3.04953553338169,-4.04778716306582,-5.96008466649367,-5.47781031541422,-6.11943131412261,-6.26428884386356,-6.21482095340224,1.05835884472039,-2.91345046194826,1.15096308210729,0.0110206147536954,-2.18535133031345,1.52310879478548,0.28808058841615,0.244859256620273,-1.12434258451182,0.0360331135122533,-6.21387319179966,-5.92735813453598,-1.77490100012818,-3.91640307954614,1.6132094384901,-0.85618092548903,-4.72778920002657,-2.01010511596968,-5.90994397441152,-2.7495582590394,-2.6733891679568,-2.56779488270291,1.84317728081603,-0.301295610648516,-0.183477112426694,-1.09289956556787,-3.48090073540525,1.04837324249552,6.10675613492823,2.13750389521967
33,0,0,20,0,80,0,HDF,72.75,0.322,47.25,2.22223950846098,-6.26806169423416,-2.23503448222785,0.250031029507408,-0.0133186450391946,-2.65824840858849,2.88804860837372,-1.51575855859734,-2.24827126724762,2.37114285731208,-0.560069502054017,-3.22020117501527,2.77650967624139,0.133049944017144,-4.68155101924581,-4.99260031601322,-3.04953553338169,-4.04778716306582,-5.96008466649367,-5.47781031541422,-6.11943131412261,-6.26428884386356,-6.21482095340224,1.05835884472039,-2.91345046194826,1.15096308210729,0.0110206147536954,-2.18535133031345,1.52310879478548,0.28808058841615,0.244859256620273,-1.12434258451182,0.0360331135122533,-6.21387319179966,-5.92735813453598,-1.77490100012818,-3.91640307954614,1.6132094384901,-0.85618092548903,-4.72778920002657,-2.01010511596968,-5.90994397441152,-2.7495582590394,-2.6733891679568,-2.56779488270291,1.84317728081603,-0.301295610648516,-0.183477112426694,-1.09289956556787,-3.48090073540525,1.04837324249552,6.10675613492823,2.13750389521967
34,0,0,40,0,60,0,HDF,107.5,0.09265,60,2.22223950846098,-6.26806169423416,-2.23503448222785,0.250031029507408,-0.0133186450391946,-2.65824840858849,2.88804860837372,-1.51575855859734,-2.24827126724762,2.37114285731208,-0.560069502054017,-3.22020117501527,2.77650967624139,0.133049944017144,-4.68155101924581,-4.99260031601322,-3.04953553338169,-4.04778716306582,-5.96008466649367,-5.47781031541422,-6.11943131412261,-6.26428884386356,-6.21482095340224,1.05835884472039,-2.91345046194826,1.15096308210729,0.0110206147536954,-2.18535133031345,1.52310879478548,0.28808058841615,0.244859256620273,-1.12434258451182,0.0360331135122533,-6.21387319179966,-5.92735813453598,-1.77490100012818,-3.91640307954614,1.6132094384901,-0.85618092548903,-4.72778920002657,-2.01010511596968,-5.90994397441152,-2.7495582590394,-2.6733891679568,-2.56779488270291,1.84317728081603,-0.301295610648516,-0.183477112426694,-1.09289956556787,-3.48090073540525,1.04837324249552,6.10675613492823,2.13750389521967
